Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0032774	532	265	271	385	219	277	268	414	386	196	306	340	318.4	356	281	0.78	-0.359	-2.719	0.00655570040033138	0.040541831423102	0	0.0127	0.0093	0.0093	TRUE	NA
FBgn0038659	2034	598	597	1643	543	614	1024	935	851	838	759	753	859.93	937	783	0.836	-0.258	-2.717	0.0065800354526147	0.040636041903077	0	0.0076	0.0052	0.0052	TRUE	NA
FBgn0036460	1299	423	557	995	415	510	654	661	794	507	580	625	636.99	703	571	0.809	-0.306	-2.716	0.00660695543815603	0.0407459337449816	0.0047	0.0086	0.0075	0.0075	TRUE	NA
FBgn0031540	440	160	160	328	134	136	222	250	228	167	187	167	203.5	233	174	0.746	-0.423	-2.713	0.00667519606571596	0.0410816684127109	0	0.0174	0.0123	0.0123	TRUE	NA
FBgn0030839	287	125	132	213	79	121	145	195	188	109	110	148	149.23	176	122	0.705	-0.505	-2.711	0.00671219015892809	0.0412524832203908	0.0035	0.022	0.0179	0.0179	TRUE	NA
FBgn0040384	489	153	192	397	133	142	246	239	274	202	186	174	220.25	253	187	0.746	-0.423	-2.71	0.00671939242927608	0.0412652494424478	0	0.0164	0.0126	0.0126	TRUE	NA
FBgn0041210	17096	7026	6138	13955	5931	6859	8611	10980	8746	7116	8295	8407	8692.6	9446	7939	0.84	-0.252	-2.71	0.00673522171977336	0.0412652494424478	0.0084	0.0048	0.0061	0.0061	TRUE	NA
FBgn0085395	206	100	81	147	64	66	104	156	115	75	90	81	103.47	125	82	0.662	-0.594	-2.702	0.00690199528381825	0.0421290621220075	0.0081	0.0298	0.0245	0.0245	TRUE	NA
FBgn0039260	2273	742	828	1981	722	736	1145	1160	1180	1010	1010	902	1067.73	1162	974	0.84	-0.252	-2.699	0.0069539240691838	0.042392599779046	0.0016	0.007	0.0052	0.0052	TRUE	NA
FBgn0036337	1585	443	527	1181	458	495	798	692	751	602	641	607	681.85	747	617	0.821	-0.284	-2.693	0.0070822468550926	0.0431408352087155	0.0022	0.0084	0.0065	0.0065	TRUE	NA
FBgn0011204	3062	1115	1193	2450	1071	1262	1542	1743	1700	1249	1498	1547	1546.47	1662	1431	0.857	-0.222	-2.687	0.00720320772179809	0.0437387937764991	0	0.0062	0.0042	0.0042	TRUE	NA
FBgn0023181	785	295	321	653	252	295	395	461	457	333	352	362	393.47	438	349	0.802	-0.319	-2.685	0.00724910651733696	0.0439772562498771	0	0.0112	0.0075	0.0075	TRUE	NA
FBgn0032796	1429	466	517	1165	461	458	720	728	737	594	645	561	664.15	728	600	0.823	-0.28	-2.684	0.00728376844410739	0.0441575371390896	5e-04	0.0085	0.0062	0.0062	TRUE	NA
FBgn0053056	618	272	309	537	212	272	311	425	440	274	297	333	346.73	392	301	0.781	-0.356	-2.683	0.00730698881436584	0.044234875867089	0.0037	0.0121	0.0097	0.0097	TRUE	NA
FBgn0262656	9934	2189	1915	7992	1842	2155	5003	3421	2729	4075	2576	2641	3407.7	3718	3097	0.837	-0.257	-2.682	0.0073113859775838	0.044234875867089	0.0093	0.0053	0.0063	0.0063	TRUE	NA
FBgn0029161	3297	1158	1423	2351	1236	1402	1661	1810	2028	1199	1729	1718	1690.66	1833	1549	0.833	-0.264	-2.681	0.00732972877677687	0.044315828013959	0.0069	0.0061	0.0064	0.0064	TRUE	NA
FBgn0040322	1466	415	549	1173	420	477	738	649	782	598	587	585	656.58	723	590	0.815	-0.295	-2.68	0.00736757624091438	0.0445145168006532	0.0035	0.0085	0.0071	0.0071	TRUE	NA
FBgn0283469	7248	2717	2969	5992	2676	3154	3651	4246	4231	3056	3743	3866	3798.57	4043	3555	0.876	-0.191	-2.678	0.00739530294765903	0.044651829156589	0	0.0052	0.0034	0.0034	TRUE	NA
FBgn0003654	3753	1388	1479	2911	1403	1528	1890	2169	2107	1484	1962	1873	1914.41	2055	1773	0.856	-0.224	-2.677	0.00742730262421877	0.044814738131266	0.0021	0.0059	0.0045	0.0045	TRUE	NA
FBgn0259113	3315	1132	1143	2958	1013	1138	1670	1769	1629	1508	1417	1395	1564.58	1689	1440	0.854	-0.227	-2.677	0.00743864639041866	0.0448528779651847	0.0013	0.0062	0.0045	0.0045	TRUE	NA
FBgn0039559	4451	1554	1526	3542	1480	1624	2242	2429	2174	1806	2070	1991	2118.59	2282	1956	0.855	-0.227	-2.676	0.00744451357546294	0.0448579664162511	0.0026	0.0058	0.0047	0.0047	TRUE	NA
FBgn0002906	1288	333	375	984	319	363	649	520	534	502	446	445	516.06	568	464	0.816	-0.293	-2.676	0.00746009394202037	0.0449140509753462	0	0.0096	0.0065	0.0065	TRUE	NA
FBgn0015360	1776	642	632	1442	589	639	895	1003	901	735	824	783	856.79	933	781	0.836	-0.258	-2.675	0.00746388036365216	0.0449140509753462	6e-04	0.0076	0.0055	0.0055	TRUE	NA
FBgn0030417	455	119	98	353	84	73	229	186	140	180	117	89	156.96	185	129	0.692	-0.531	-2.674	0.00749792054510382	0.0450885053655065	0.0203	0.0212	0.021	0.021	TRUE	NA
FBgn0261674	1276	332	336	1028	295	325	643	519	479	524	413	398	495.91	547	445	0.814	-0.297	-2.673	0.00750825188539651	0.0451202485441392	0	0.0098	0.0066	0.0066	TRUE	NA
FBgn0003308	417	181	196	298	158	181	210	283	279	152	221	222	227.83	257	198	0.763	-0.39	-2.672	0.00752891448829114	0.0451836064384677	0	0.016	0.0108	0.0108	TRUE	NA
FBgn0050489	1039	245	304	797	231	277	523	383	433	406	323	340	401.4	446	356	0.798	-0.326	-2.673	0.00752487055646611	0.0451836064384677	0	0.011	0.008	0.008	TRUE	NA
FBgn0085249	490	226	199	264	169	238	247	353	284	135	236	292	257.71	295	221	0.717	-0.48	-2.672	0.00753623846960244	0.0451971857176291	0.0311	0.0147	0.0192	0.0192	TRUE	NA
FBgn0034110	2326	1004	1134	2025	957	1110	1172	1569	1616	1033	1339	1361	1348.01	1452	1244	0.859	-0.219	-2.671	0.00757333365650408	0.0453891741963634	0	0.0065	0.004	0.004	TRUE	NA
FBgn0010280	8207	2870	2770	6233	2711	3081	4134	4485	3947	3178	3792	3776	3885.4	4189	3582	0.851	-0.232	-2.668	0.00762937883182902	0.0456664496773409	0.0043	0.0052	0.0052	0.0052	TRUE	NA
FBgn0039829	357	111	120	258	89	101	180	173	171	132	124	124	150.68	175	127	0.725	-0.464	-2.668	0.00763493945893281	0.0456664496773409	0	0.0219	0.0147	0.0147	TRUE	NA
FBgn0264953	25022	9858	9463	21924	9174	9471	12603	15406	13484	11180	12831	11608	12852.06	13831	11873	0.86	-0.218	-2.667	0.00765128278704068	0.0457090573714553	0.005	0.0047	0.0047	0.0047	TRUE	NA
FBgn0278604	2150	652	631	1763	597	628	1083	1019	899	899	835	770	917.45	1000	835	0.834	-0.261	-2.667	0.00765230019824475	0.0457090573714553	0.0016	0.0074	0.0057	0.0057	TRUE	NA
FBgn0037207	7416	2494	2618	6638	2320	2710	3735	3898	3730	3385	3245	3322	3552.45	3788	3317	0.877	-0.19	-2.664	0.00773023167582867	0.0461436957654746	4e-04	0.0053	0.0034	0.0034	TRUE	NA
FBgn0027111	76	21	17	42	8	7	38	33	24	21	11	9	22.75	32	14	0.429	-1.22	-2.663	0.00774734394178504	0.046184099733071	0	0.1193	0.0943	0.0943	TRUE	NA
FBgn0032475	3251	1100	1142	2687	1057	1182	1637	1719	1627	1370	1478	1449	1546.85	1661	1432	0.861	-0.216	-2.662	0.00775846088520168	0.0462195168144436	0	0.0062	0.0041	0.0041	TRUE	NA
FBgn0035533	8798	2647	2785	7563	2555	2944	4431	4137	3968	3857	3574	3608	3929.17	4179	3680	0.881	-0.183	-2.66	0.0078028239038467	0.0463600914579847	0	0.0052	0.0031	0.0031	TRUE	NA
FBgn0016978	2180	896	878	1772	841	889	1098	1400	1251	904	1176	1090	1153.14	1250	1057	0.843	-0.246	-2.66	0.00781621222458668	0.0464087600834834	0.002	0.0068	0.0053	0.0053	TRUE	NA
FBgn0037831	1138	307	321	979	265	281	573	480	457	499	371	344	454.11	503	405	0.803	-0.316	-2.659	0.00784812269021193	0.0465672661950781	0	0.0103	0.0077	0.0077	TRUE	NA
FBgn0030420	2782	731	677	2430	613	676	1401	1142	965	1239	857	829	1072.23	1169	975	0.83	-0.268	-2.656	0.0079068755410961	0.046853615515586	0.0047	0.007	0.0063	0.0063	TRUE	NA
FBgn0034491	2377	870	901	1919	810	956	1197	1360	1284	979	1133	1172	1187.32	1280	1095	0.852	-0.231	-2.656	0.00790576359017828	0.046853615515586	0	0.0067	0.0046	0.0046	TRUE	NA
FBgn0051675	112	28	27	66	15	14	56	44	38	34	21	17	35.07	46	24	0.517	-0.95	-2.655	0.00793428946112506	0.0469848838778825	0	0.079	0.0581	0.0581	TRUE	NA
FBgn0020385	482	168	207	362	136	187	243	263	295	185	190	229	234.05	267	201	0.756	-0.404	-2.654	0.00795451874556805	0.0470734608336135	0	0.0157	0.0122	0.0122	TRUE	NA
FBgn0262734	10008	2527	2736	8614	2538	2779	5041	3949	3899	4393	3550	3406	4039.5	4296	3783	0.881	-0.183	-2.653	0.00796633605495642	0.0471121728283184	0	0.0052	0.0031	0.0031	TRUE	NA
FBgn0004868	6918	2375	2789	6155	2389	2681	3484	3712	3974	3139	3341	3286	3489.37	3723	3255	0.875	-0.192	-2.64	0.00830226148588338	0.0488400494525287	6e-04	0.0053	0.0035	0.0035	TRUE	NA
FBgn0085442	10289	3305	3265	8232	3156	3583	5182	5165	4652	4198	4414	4392	4667.2	5000	4335	0.866	-0.207	-2.639	0.00831700624279326	0.0488945791627017	0.0025	0.0051	0.0042	0.0042	TRUE	NA
FBgn0039636	1693	579	638	1270	544	675	853	905	909	648	761	827	817.08	889	745	0.832	-0.266	-2.635	0.00841144105372334	0.0493847262391515	0.0025	0.0077	0.006	0.006	TRUE	NA
